personal_or_business,business_number,vehicle_type,standard_or_express,platform,cancel_reason,cancelled_by,placement_day,placement_time,confirmation_day,confirmation_time,cancellation_day,cancellation_time,distance_(km),pickup_lat,pickup_long,scheduled
Business,17968.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,14:47:28,4,,4,15:33:36,7,-1.3067376,36.8312772,OnDemAND
Business,32692.0,Bike,Express,API,Customer error,Staff,4,16:56:34,4,17:07:18,4,17:44:46,0,-1.3348904,36.8700943,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,14:13:09,4,,4,14:14:37,12,-1.3324107,36.869361600000005,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,15:33:12,5,09:41:47,5,11:24:57,7,-1.3211349,36.8795157,Scheduled
Personal,-1.0,Bike,Express,android,The driver is too far away.,Customer,4,15:07:42,4,,4,15:08:57,14,-1.2644165,36.746013500000004,OnDemAND
Personal,-1.0,Bike,Standard,desktop,My order is not ready.,Customer,4,09:54:24,4,,4,10:35:26,25,-1.362382,36.738264,OnDemAND
Personal,-1.0,Bike,Standard,ios,No driver has been allocated to my request.,Customer,4,13:14:37,4,13:27:19,4,14:18:41,4,-1.2800236,36.7963196,OnDemAND
Personal,-1.0,Bike,Standard,android,No Partner,Staff,5,14:39:05,5,15:07:56,5,08:07:24,17,-1.2986761999999998,36.765729,OnDemAND
Business,20680.0,Bike,Express,desktop,My order is not ready.,Customer,4,16:02:31,4,,4,17:30:22,9,-1.2591895,36.7886034,OnDemAND
Personal,-1.0,Bike,Standard,desktop,No Partner,Staff,4,17:46:40,4,,4,18:11:51,8,-1.2343627000000001,36.847005100000004,OnDemAND
Business,29236.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,09:31:54,4,09:32:20,4,09:38:41,11,-1.3184113000000002,36.828956299999994,OnDemAND
Business,31348.0,Bike,Express,desktop,My order is not ready.,Customer,4,16:25:00,4,,4,16:40:19,9,-1.3010062,36.830341,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,4,14:22:14,4,14:36:40,4,14:42:39,4,-1.2821011999999998,36.8158691,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,4,12:06:55,4,,4,12:12:08,4,-1.2802883,36.8234336,OnDemAND
Business,18148.0,Bike,Express,desktop,Customer error,Staff,4,10:38:35,4,11:29:19,4,12:03:00,25,-1.2799973,36.8251984,OnDemAND
Business,40300.0,Bike,Express,desktop,My order is not ready.,Customer,4,13:07:10,4,16:29:15,4,17:11:05,13,-1.2274618,36.835027200000006,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,4,13:13:17,4,,4,13:27:13,12,-1.2999044,36.8567101,OnDemAND
Business,20680.0,Bike,Express,desktop,I placed the wrong locations.,Customer,4,17:21:31,4,17:26:04,4,17:26:21,28,-1.2570895,36.7804034,OnDemAND
Business,23728.0,Bike,Express,desktop,No Partner,Staff,5,15:26:24,5,,5,03:00:00,20,-1.2255082,36.8825427,OnDemAND
Personal,-1.0,Bike,Standard,android,No Partner,Staff,5,19:51:27,5,20:11:35,5,03:00:00,14,-1.31467,36.826491,OnDemAND
Business,10780.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,13:30:18,4,,4,13:46:07,4,-1.2654604999999999,36.8007777,OnDemAND
Personal,-1.0,Bike,Standard,android,The driver is too far away.,Customer,4,16:45:21,4,17:37:58,4,17:46:16,5,-1.2607494,36.7982696,OnDemAND
Personal,-1.0,Bike,Express,android,The driver is too far away.,Customer,4,15:58:09,4,15:59:13,4,16:11:40,8,-1.3114537,36.8190768,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,15:42:41,4,,4,16:17:00,3,-1.2719192,36.81279489999999,OnDemAND
Business,32692.0,Bike,Express,API,No Partner,Staff,4,13:53:26,4,13:54:54,4,14:34:24,0,-1.3250904,36.8660943,OnDemAND
Personal,-1.0,Bike,Standard,android,The driver is too far away.,Customer,4,09:06:06,4,09:12:01,4,09:48:06,14,-1.3561867,36.719637799999994,OnDemAND
Personal,-1.0,Bike,Express,android,Customer error,Staff,4,12:04:21,4,12:27:56,4,12:45:53,12,-1.2725348,36.8196265,OnDemAND
Business,40300.0,Bike,Express,desktop,My order is not ready.,Customer,4,12:00:05,4,,4,12:06:59,4,-1.263937,36.796448999999996,OnDemAND
Business,12004.0,Bike,Express,desktop,No Partner,Staff,4,14:54:13,4,16:31:24,4,17:42:07,8,-1.2791620000000001,36.813902,OnDemAND
Personal,-1.0,Bike,Express,android,The driver is too far away.,Customer,4,11:13:11,4,,4,11:19:39,18,-1.2857011999999999,36.820869099999996,OnDemAND
Business,29236.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,13:49:44,4,,4,14:27:49,14,-1.3200113000000002,36.829856299999996,OnDemAND
Business,27184.0,Bike,Standard,desktop,No Partner,Staff,4,16:18:19,4,,4,16:33:18,13,-1.2598638,36.8019399,OnDemAND
Business,17968.0,Bike,Express,desktop,My order is not ready.,Customer,4,12:42:05,4,14:38:01,4,14:48:12,6,-1.2933386999999998,36.79874470000001,OnDemAND
Personal,-1.0,Bike,Standard,ios,The driver is too far away.,Customer,4,12:43:14,4,,4,13:41:23,8,-1.2945476999999999,36.7652733,OnDemAND
Personal,-1.0,Bike,Express,android,Delay,Staff,4,14:58:39,4,15:39:48,4,16:06:15,6,-1.2865955,36.8275749,OnDemAND
Business,40300.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,13:17:30,4,,4,13:27:53,14,-1.2605473,36.784405,OnDemAND
Personal,-1.0,Bike,Standard,android,The driver is too far away.,Customer,4,09:24:53,4,,4,09:26:24,8,-1.2621307,36.8254141,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,11:24:38,4,,4,11:27:30,8,-1.2889705,36.8233433,OnDemAND
Business,17968.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,12:56:32,4,,4,14:13:39,7,-1.2994376,36.83467720000001,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,4,12:42:50,4,,4,12:42:53,9,-1.283588,36.777672700000004,OnDemAND
Personal,-1.0,Bike,Standard,android,No Partner,Staff,5,17:03:50,5,12:45:39,5,13:15:44,24,-1.2970403999999998,36.7400755,Scheduled
Personal,-1.0,Bike,Standard,android,I placed the wrong locations.,Customer,4,16:30:59,4,,4,16:31:33,5,-1.2658493999999998,36.7975696,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,16:56:50,4,,4,17:02:12,3,-1.2813944,36.8195956,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,14:15:18,4,,4,14:23:25,12,-1.3307107,36.861261600000006,OnDemAND
Business,29296.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,11:10:49,4,,4,11:14:18,8,-1.2732801999999999,36.795734,OnDemAND
Business,54064.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,12:53:18,4,,4,13:02:37,23,-1.3949673999999999,36.766523600000006,OnDemAND
Business,39592.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,16:00:53,4,,4,16:11:57,9,-1.2527983,36.8017669,OnDemAND
Business,29296.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,11:08:24,4,,4,11:10:58,5,-1.2676573999999998,36.8077034,OnDemAND
Business,20680.0,Bike,Express,desktop,Customer error,Staff,4,09:21:04,4,09:21:24,4,13:50:10,7,-1.288095,36.820264,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,4,13:45:16,4,14:49:54,4,14:53:31,4,-1.2863547,36.819937200000005,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,15:13:39,4,,4,15:17:17,8,-1.2575111,36.7870516,OnDemAND
Business,20680.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,13:11:28,4,,4,15:53:26,5,-1.2653143,36.802300200000005,OnDemAND
Personal,-1.0,Bike,Standard,android,My order is not ready.,Customer,4,15:36:02,4,,4,15:37:21,26,-1.2877954,36.722075,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,11:58:54,4,,4,12:01:25,10,-1.3084568,36.846692499999996,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,4,10:24:41,4,,4,10:25:11,6,-1.3034763999999999,36.7980749,OnDemAND
Business,10780.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,13:17:31,4,,4,13:29:36,4,-1.2575604999999999,36.8007777,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,14:07:08,4,,4,14:55:29,5,-1.2645728,36.803810799999994,OnDemAND
Personal,-1.0,Bike,Express,android,The driver is too far away.,Customer,4,09:11:23,4,09:21:10,4,10:02:45,5,-1.2649296,36.80287,OnDemAND
Business,20680.0,Bike,Express,android,My order is not ready.,Customer,4,09:36:36,4,,4,10:26:59,8,-1.2548895,36.7800034,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,14:23:55,4,,4,14:25:50,12,-1.3236107,36.8613616,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,19:49:36,4,,4,19:50:37,14,-1.3095700000000001,36.833591,OnDemAND
Personal,-1.0,Bike,Express,android,The driver is too far away.,Customer,4,12:54:29,4,13:26:56,4,13:33:26,15,-1.2871431,36.8262273,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,14:00:15,4,14:01:03,4,14:25:40,7,-1.2641605,36.8066777,OnDemAND
Personal,-1.0,Bike,Express,ios,No Partner,Staff,4,10:25:00,4,11:23:18,4,12:16:34,4,-1.2722311000000002,36.8170602,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,4,13:44:51,4,,4,13:58:25,13,-1.2651605,36.7993777,OnDemAND
Business,26368.0,Bike,Express,desktop,No Partner,Staff,4,09:37:12,4,,4,10:53:00,85,-1.287025,36.813615999999996,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,4,09:52:29,4,17:48:45,4,18:23:55,15,-1.3642052,36.751614200000006,OnDemAND
Personal,-1.0,Bike,Express,android,The driver is too far away.,Customer,4,15:42:12,4,16:50:16,4,16:51:45,4,-1.2732846000000002,36.80810220000001,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,14:26:25,4,,4,14:34:04,12,-1.3312107,36.866561600000004,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,4,09:56:42,4,09:59:08,4,10:30:38,20,-1.2891311,36.8190588,OnDemAND
Personal,-1.0,Bike,Standard,android,No Partner,Staff,4,10:00:01,4,,4,10:39:21,17,-1.2242788999999998,36.8434311,OnDemAND
Personal,-1.0,Bike,Express,android,The driver is too far away.,Customer,4,08:46:54,4,08:47:01,4,10:46:14,16,-1.2984679,36.858552200000005,OnDemAND
Business,23092.0,Bike,Standard,desktop,No Partner,Staff,5,11:42:16,5,,5,03:00:01,16,-1.2128391,36.8316088,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,4,20:01:38,4,,4,20:04:28,14,-1.2454522,36.7627025,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,4,09:59:14,4,,4,10:07:39,6,-1.3004764,36.7911749,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,10:47:20,4,,4,11:00:50,109,-0.09240160000000001,34.7627568,OnDemAND
Personal,-1.0,Bike,Standard,android,No Partner,Staff,5,10:33:49,5,,5,03:00:01,17,-1.4030651,36.750577500000006,OnDemAND
Business,20680.0,Bike,Express,desktop,My order is not ready.,Customer,4,10:20:59,4,10:21:12,4,10:54:49,11,-1.2940183,36.9049338,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,15:03:04,4,,4,15:08:19,13,-1.2811973,36.8150984,OnDemAND
Business,31576.0,Bike,Express,desktop,I placed the wrong locations.,Customer,4,10:07:58,4,10:08:21,4,10:12:15,22,-1.3308885,36.888791999999995,OnDemAND
Business,40300.0,Bike,Express,desktop,My order is not ready.,Customer,4,10:08:30,4,,4,10:40:04,6,-1.2722280000000001,36.818908,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,4,14:54:14,4,,4,14:54:30,11,-1.3525409,36.7634557,OnDemAND
Personal,-1.0,Bike,Express,desktop,I placed the wrong locations.,Customer,4,11:45:53,4,11:46:28,4,12:00:41,15,-1.2686271,36.775055,OnDemAND
Personal,-1.0,Bike,Standard,android,No Partner,Staff,4,08:47:13,4,09:31:57,4,11:28:54,18,-1.2634862,36.792697100000005,OnDemAND
Personal,-1.0,Bike,Standard,ios,No Partner,Staff,5,11:51:17,5,,5,03:00:01,6,-1.252521,36.802691700000004,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,14:55:20,4,,4,14:57:51,8,-1.2696100000000001,36.8283332,OnDemAND
Business,32692.0,Bike,Express,API,No Partner,Staff,4,16:34:13,4,16:36:25,4,16:58:09,0,-1.3307904,36.873394299999994,OnDemAND
Business,32692.0,Bike,Express,API,No Partner,Staff,5,19:25:24,5,19:26:07,5,08:25:55,0,-1.3279903999999998,36.8660943,OnDemAND
Personal,-1.0,Bike,Standard,android,No Partner,Staff,4,15:32:00,4,19:07:47,4,19:42:08,13,-1.1959271999999999,36.7650357,Scheduled
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,4,14:24:39,4,,4,14:25:26,6,-1.3176146,36.8387771,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,14:32:48,4,,4,14:50:23,10,-1.2593929,36.85470170000001,OnDemAND
Business,20680.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,4,11:08:47,4,,4,12:21:10,10,-1.2564895,36.790203399999996,OnDemAND
Personal,-1.0,Bike,Standard,desktop,No Partner,Staff,4,10:38:43,4,,4,11:40:14,15,-1.2626271,36.776555,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,4,14:12:30,4,,4,14:17:19,16,-1.3158146000000002,36.8325771,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,13:06:14,4,,4,13:11:57,12,-1.2896044,36.864110100000005,OnDemAND
Business,31528.0,Bike,Express,ios,The driver is too far away.,Customer,4,14:29:17,4,15:53:40,4,16:25:46,2,-1.2239607,36.8055776,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,4,17:00:15,4,17:00:24,4,17:34:45,42,-1.3717629999999998,36.921744,OnDemAND
Personal,-1.0,Bike,Express,ios,I placed the wrong locations.,Customer,4,16:39:15,4,,4,16:39:51,9,-1.2841651,36.8200609,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,4,16:08:01,4,,4,16:08:18,2,-1.2714846000000002,36.81240220000001,OnDemAND
Business,18028.0,Bike,Express,desktop,My order is not ready.,Customer,4,21:10:47,4,21:16:32,4,21:24:52,0,-1.3596062,36.65817070000001,OnDemAND
Business,40300.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,12:24:21,4,,4,12:30:28,4,-1.2722280000000001,36.822008000000004,OnDemAND
Business,30676.0,Bike,Express,desktop,My order is not ready.,Customer,4,15:11:25,4,15:12:11,4,15:12:18,3,-1.2555993,36.802546,OnDemAND
Personal,-1.0,Bike,Standard,ios,The driver is too far away.,Customer,4,15:02:27,4,15:16:16,4,15:35:10,8,-1.2632605,36.7972777,OnDemAND
Business,18028.0,Bike,Express,desktop,Customer error,Staff,4,21:08:30,4,21:08:40,4,21:10:17,1,-1.3600971000000002,36.6588278,OnDemAND
Personal,-1.0,Bike,Standard,android,No Partner,Staff,4,09:43:46,4,09:48:54,4,12:54:44,5,-1.2878303,36.8040512,Scheduled
Business,29236.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,12:15:56,4,,4,12:18:03,5,-1.3198113,36.8380563,OnDemAND
Business,17968.0,Bike,Express,desktop,My order is not ready.,Customer,4,15:46:01,4,,4,15:56:00,4,-1.309521,36.829595,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,08:52:10,4,,4,09:00:45,5,-1.2841979,36.823882700000006,OnDemAND
Business,42304.0,Bike,Express,desktop,My order is not ready.,Customer,4,10:14:17,4,10:14:33,4,10:14:54,15,-1.2593604999999999,36.8057777,OnDemAND
Business,32692.0,Bike,Express,API,No Partner,Staff,4,14:46:17,4,15:01:32,4,15:14:52,0,-1.3302903999999998,36.8687943,OnDemAND
Business,20680.0,Bike,Express,ios,No Partner,Staff,4,11:33:05,4,11:33:17,4,11:43:27,8,-1.2948008,36.758068,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,4,17:34:21,4,,4,17:34:34,10,-1.2825395,36.8231943,OnDemAND
Business,32692.0,Bike,Express,API,Customer error,Staff,4,18:05:09,4,,4,18:26:00,0,-1.3351903999999999,36.876194299999995,OnDemAND
Business,20680.0,Bike,Express,desktop,My order is not ready.,Customer,4,11:01:31,4,13:01:46,4,13:21:46,34,-1.4707891000000002,36.9591104,OnDemAND
Business,40300.0,Bike,Express,desktop,My order is not ready.,Customer,4,10:16:27,4,,4,10:16:44,0,-1.2743280000000001,36.825908,OnDemAND
Personal,-1.0,Bike,Standard,android,I placed the wrong locations.,Customer,4,01:32:01,4,,4,01:32:08,6,-1.2661149,36.8004322,Scheduled
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,4,09:44:09,4,,4,09:44:55,9,-1.2630282,36.7605563,OnDemAND
Business,23728.0,Bike,Express,desktop,No Partner,Staff,5,10:18:33,5,,5,03:00:00,7,-1.2586895,36.7798034,Scheduled
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,4,09:40:25,4,10:00:25,4,10:00:32,10,-1.2941909,36.8713412,OnDemAND
Business,20680.0,Bike,Express,desktop,I placed the wrong locations.,Customer,4,11:58:27,4,11:59:20,4,12:03:11,7,-1.2732601000000001,36.778767200000004,OnDemAND
Personal,-1.0,Bike,Express,android,No Partner,Staff,5,10:05:40,5,,5,03:00:00,30,-1.5053883999999997,36.949321600000005,OnDemAND
Business,32692.0,Bike,Express,API,No Partner,Staff,4,13:50:36,4,13:51:36,4,14:23:31,0,-1.3354903999999999,36.8709943,OnDemAND
Business,17968.0,Bike,Express,desktop,My order is not ready.,Customer,4,15:56:34,4,,4,16:01:40,4,-1.307821,36.827095,OnDemAND
Business,31576.0,Bike,Express,desktop,I placed the wrong locations.,Customer,4,12:18:11,4,12:18:28,4,12:18:55,58,-1.3332885,36.895992,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,10:07:12,4,,4,10:22:31,30,-1.5051883999999998,36.951021600000004,OnDemAND
Business,20680.0,Bike,Standard,desktop,No Partner,Staff,4,12:17:23,4,,4,12:33:50,18,-1.2059216999999998,36.888150700000004,OnDemAND
Business,23728.0,Bike,Express,desktop,No Partner,Staff,5,09:44:52,5,,5,03:00:00,4,-1.2646895,36.7878034,OnDemAND
Business,23728.0,Bike,Express,desktop,No Partner,Staff,5,10:22:53,5,,5,03:00:00,8,-1.2543895,36.782703399999995,Scheduled
Business,29236.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,16:44:18,4,,4,16:45:33,8,-1.2767708,36.8259093,OnDemAND
Business,17968.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,4,12:34:03,4,,4,12:44:38,7,-1.3011376000000001,36.825577200000005,OnDemAND
Personal,-1.0,Bike,Standard,android,No Partner,Staff,4,10:03:38,4,10:15:19,4,10:30:12,10,-1.2961909,36.875641200000004,OnDemAND
Personal,-1.0,Bike,Standard,android,My order is not ready.,Customer,4,12:16:08,4,,4,13:45:37,15,-1.3288125,36.7479377,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,12:34:33,4,,4,12:35:34,50,-1.2175128,36.8818684,OnDemAND
Business,32692.0,Bike,Express,API,Customer error,Staff,4,18:04:40,4,18:05:01,4,18:24:41,0,-1.3323903999999998,36.8683943,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,4,10:42:06,4,,4,10:42:28,4,-1.2519459,36.7992509,OnDemAND
Personal,-1.0,Bike,Standard,ios,I placed the wrong locations.,Customer,4,05:40:24,4,,4,05:40:29,10,-1.3328816,36.8282245,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,4,10:59:48,4,,4,11:06:01,41,-1.039013,37.0656326,OnDemAND
Personal,-1.0,Bike,Standard,desktop,Customer error,Staff,4,08:15:49,4,,4,08:16:33,10,-1.3035756,36.7927276,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,4,18:25:22,4,,4,18:25:28,2,-1.2645058,36.8059903,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,4,08:29:36,4,08:30:17,4,08:30:30,3,-1.3033066,36.7783423,OnDemAND
Business,42424.0,Bike,Standard,desktop,No Partner,Staff,4,09:43:53,4,09:48:54,4,10:26:04,10,-1.2545114,36.8298398,OnDemAND
Personal,-1.0,Bike,Standard,ios,No driver has been allocated to my request.,Customer,4,14:51:20,4,,4,14:56:07,22,-1.3263028000000001,36.87736829999999,OnDemAND
Personal,-1.0,Bike,Express,android,No Partner,Staff,4,08:20:04,4,08:20:16,4,08:49:41,2,-1.2990056,36.777339000000005,OnDemAND
